shipment_id,order_date,dispatch_date,promised_delivery_date,delivery_date,region,city,customer_type,shipment_type,carrier,product_category,weight_kg,distance_km,shipping_cost,order_value,delivery_status,delay_days,customer_rating,delivery_time_days,on_time_flag,cost_per_km,cost_per_kg
143,8/17/2024,8/17/2024,8/20/2024,8/21/2024,Western,Madinah,VIP,Standard,LocalShip,Home,11.8,446,41.74,941.12,Delayed,1,4,4,0,0.093587444,3.537288136
144,7/26/2024,7/28/2024,7/29/2024,7/29/2024,Central,Riyadh,VIP,Same-Day,AramexPlus,Fashion,11.34,279,52.84,153.76,Delivered,0,4,1,1,0.189390681,4.659611993
145,10/10/2024,10/12/2024,10/14/2024,10/14/2024,Western,Makkah,Retail,Express,AramexPlus,Home,2.64,332,37.33,1256.69,Delivered,0,4,2,1,0.112439759,14.14015152
146,6/18/2024,6/20/2024,6/21/2024,6/23/2024,Southern,Jizan,Retail,Express,LocalShip,Medical,29.91,620,101.29,654.74,Delayed,2,3,3,0,0.163370968,3.386492812
147,6/5/2024,6/7/2024,6/10/2024,6/11/2024,Eastern,Jubail,Retail,Express,LocalShip,Grocery,6.68,288,38.67,124.42,Delayed,1,4,4,0,0.134270833,5.788922156
148,6/10/2024,6/12/2024,6/17/2024,6/17/2024,Eastern,Dammam,Business,Standard,FastGo,Fashion,1.01,495,35.56,437.96,Delivered,0,5,5,1,0.071838384,35.20792079
149,9/4/2024,9/4/2024,9/7/2024,9/7/2024,Central,Riyadh,Retail,Express,PrimeRoute,Fashion,3.41,462,46.58,166.89,Delivered,0,5,3,1,0.100822511,13.65982405
150,4/9/2024,4/10/2024,4/11/2024,4/12/2024,Eastern,Jubail,Retail,Express,AramexPlus,Electronics,10.79,335,46,776.83,Delayed,1,3,2,0,0.137313433,4.263206673
151,6/3/2024,6/5/2024,6/7/2024,6/7/2024,Eastern,Dammam,Retail,Express,AramexPlus,Fashion,8.3,342,43.86,439.02,Delivered,0,4,2,1,0.128245614,5.284337349
152,1/28/2024,1/28/2024,1/31/2024,1/31/2024,Central,Riyadh,Retail,Express,AramexPlus,Electronics,4.34,78,22.58,3638.62,Delivered,0,4,3,1,0.289487179,5.202764977
153,2/22/2024,2/23/2024,2/26/2024,2/27/2024,Southern,Jizan,Retail,Express,PrimeRoute,Home,27.69,232,68.25,1256.14,Delayed,1,3,4,0,0.294181034,2.464788732
154,8/13/2024,8/14/2024,8/19/2024,8/20/2024,Central,Buraydah,Retail,Standard,LocalShip,Home,6.9,434,37.22,462.16,Delayed,1,3,6,0,0.085760369,5.394202899
155,9/1/2024,9/3/2024,9/6/2024,9/6/2024,Eastern,Dammam,Retail,Standard,FastGo,Grocery,3.49,252,25.39,21.63,Delivered,0,5,3,1,0.100753968,7.275071633
156,2/7/2024,2/9/2024,2/11/2024,2/12/2024,Central,Riyadh,Retail,Express,LocalShip,Home,11.57,474,55.84,985.67,Delayed,1,4,3,0,0.117805907,4.826274849
157,3/17/2024,3/18/2024,3/19/2024,3/20/2024,Southern,Najran,Retail,Same-Day,FastGo,Fashion,9.37,830,113.27,263.11,Delayed,1,4,2,0,0.13646988,12.08858058
158,3/1/2024,3/2/2024,3/6/2024,3/11/2024,Southern,Jizan,Retail,Standard,FastGo,Fashion,29.44,369,62.4,391.22,Delayed,5,2,9,0,0.169105691,2.119565217
159,7/13/2024,7/14/2024,7/19/2024,7/20/2024,Southern,Jizan,Retail,Standard,PrimeRoute,Medical,16.55,178,38.57,322.51,Delayed,1,4,6,0,0.216685393,2.330513595
160,8/7/2024,8/9/2024,8/12/2024,8/14/2024,Northern,Hail,VIP,Standard,AramexPlus,Medical,9.64,588,56.53,409.08,Delayed,2,3,5,0,0.096139456,5.864107884
161,2/20/2024,2/21/2024,2/26/2024,2/26/2024,Eastern,Jubail,Retail,Standard,FastGo,Medical,29.34,46,35.77,705.27,Delivered,0,5,5,1,0.777608696,1.219154738
162,12/4/2024,12/6/2024,12/7/2024,12/7/2024,Western,Madinah,Retail,Same-Day,PrimeRoute,Grocery,5.59,281,45.64,93.68,Delivered,0,4,1,1,0.162419929,8.164579606
163,10/9/2024,10/9/2024,10/12/2024,10/12/2024,Central,Riyadh,Retail,Express,PrimeRoute,Fashion,24.87,339,60.9,438.96,Delivered,0,5,3,1,0.179646018,2.448733414
164,8/18/2024,8/19/2024,8/22/2024,8/22/2024,Central,Riyadh,VIP,Standard,FastGo,Home,2.27,164,20.02,1282.7,Delivered,0,4,3,1,0.122073171,8.81938326
165,4/28/2024,4/28/2024,4/30/2024,5/1/2024,Southern,Jizan,Retail,Express,AramexPlus,Electronics,0.51,657,67.48,3232.88,Delayed,1,3,3,0,0.102709285,132.3137255
166,2/6/2024,2/6/2024,2/12/2024,2/14/2024,Eastern,Jubail,Retail,Standard,AramexPlus,Home,4.25,338,30.3,706.55,Delayed,2,4,8,0,0.08964497,7.129411765
167,2/28/2024,2/28/2024,2/29/2024,2/29/2024,Western,Makkah,Retail,Same-Day,PrimeRoute,Home,6.02,497,63.47,1110.64,Delivered,0,4,1,1,0.127706237,10.54318937
168,3/13/2024,3/14/2024,3/15/2024,3/16/2024,Southern,Abha,Business,Express,PrimeRoute,Grocery,9.12,491,65.28,38.5,Delayed,1,3,2,0,0.132953157,7.157894737
169,10/31/2024,11/1/2024,11/5/2024,11/5/2024,Central,Riyadh,Retail,Standard,PrimeRoute,Grocery,6.94,111,21.1,189.42,Delivered,0,5,4,1,0.19009009,3.040345821
170,8/27/2024,8/27/2024,8/30/2024,9/2/2024,Southern,Jizan,Retail,Standard,LocalShip,Electronics,5.06,688,58.14,3053.93,Delayed,3,2,6,0,0.084505814,11.49011858
171,9/13/2024,9/14/2024,9/16/2024,9/17/2024,Eastern,Jubail,Business,Express,LocalShip,Grocery,11.44,394,50.51,181.32,Delayed,1,3,3,0,0.12819797,4.41520979
172,11/2/2024,11/4/2024,11/10/2024,11/13/2024,Southern,Jizan,Retail,Standard,LocalShip,Electronics,10.52,652,61.22,4107.78,Delayed,3,2,9,0,0.093895706,5.819391635
173,5/8/2024,5/10/2024,5/15/2024,5/15/2024,Central,Buraydah,Business,Standard,AramexPlus,Medical,7.37,103,21.05,733.25,Delivered,0,5,5,1,0.204368932,2.856173677
174,10/27/2024,10/28/2024,10/30/2024,10/30/2024,Central,Riyadh,Retail,Express,PrimeRoute,Medical,7.32,478,51.68,323.36,Delivered,0,5,2,1,0.108117155,7.06010929
175,8/28/2024,8/30/2024,9/1/2024,9/1/2024,Central,Buraydah,Retail,Express,FastGo,Fashion,10.53,375,48.33,346.42,Delivered,0,4,2,1,0.12888,4.58974359
176,4/2/2024,4/3/2024,4/8/2024,4/12/2024,Southern,Najran,Retail,Standard,LocalShip,Grocery,6.74,761,64.13,92.59,Delayed,4,2,9,0,0.084270696,9.514836795
177,8/28/2024,8/30/2024,9/2/2024,9/5/2024,Southern,Jizan,Retail,Standard,LocalShip,Electronics,11.55,431,48.95,4308.1,Delayed,3,1,6,0,0.113573086,4.238095238
178,12/9/2024,12/10/2024,12/12/2024,12/12/2024,Eastern,Khobar,Business,Express,AramexPlus,Grocery,7.26,196,33.29,150.55,Delivered,0,5,2,1,0.169846939,4.585399449
179,12/21/2024,12/22/2024,12/28/2024,12/30/2024,Central,Riyadh,Business,Standard,AramexPlus,Home,11.91,281,33.58,602.81,Delayed,2,4,8,0,0.119501779,2.819479429
180,1/19/2024,1/19/2024,1/24/2024,1/29/2024,Northern,Hail,Retail,Standard,LocalShip,Medical,8.73,836,70.54,432.56,Delayed,5,2,10,0,0.08437799,8.080183276
181,6/14/2024,6/14/2024,6/15/2024,6/19/2024,Northern,Tabuk,Retail,Same-Day,AramexPlus,Grocery,10.51,652,97.94,84.66,Delayed,4,1,5,0,0.150214724,9.318744053
182,8/24/2024,8/26/2024,8/29/2024,8/29/2024,Central,Buraydah,Retail,Standard,FastGo,Medical,8.05,47,18.79,923.78,Delivered,0,4,3,1,0.399787234,2.334161491
183,7/4/2024,7/6/2024,7/11/2024,7/13/2024,Northern,Tabuk,Retail,Standard,PrimeRoute,Medical,1.35,386,36.46,827.68,Delayed,2,4,7,0,0.094455959,27.00740741
184,4/14/2024,4/14/2024,4/17/2024,4/19/2024,Southern,Jizan,Business,Standard,LocalShip,Electronics,11.41,375,45.45,2116.63,Delayed,2,4,5,0,0.1212,3.98334794
185,8/12/2024,8/14/2024,8/17/2024,8/17/2024,Eastern,Jubail,Retail,Standard,PrimeRoute,Grocery,10.21,223,29.32,100.35,Delivered,0,5,3,1,0.131479821,2.871694417
186,5/2/2024,5/4/2024,5/5/2024,5/5/2024,Northern,Tabuk,Retail,Express,FastGo,Medical,6.61,433,57.62,172.38,Delivered,0,5,1,1,0.133071594,8.71709531
187,7/27/2024,7/27/2024,7/28/2024,7/28/2024,Western,Makkah,Retail,Express,FastGo,Medical,6.33,78,24.65,1063.49,Delivered,0,5,1,1,0.316025641,3.894154818
188,3/1/2024,3/3/2024,3/8/2024,3/8/2024,Central,Riyadh,Retail,Standard,FastGo,Home,23.5,145,36.05,912.16,Delivered,0,4,5,1,0.24862069,1.534042553
189,12/27/2024,12/29/2024,1/4/2025,1/4/2025,Western,Makkah,Retail,Standard,AramexPlus,Medical,0.84,313,26.32,300.96,Delivered,0,4,6,1,0.084089457,31.33333333
190,5/4/2024,5/5/2024,5/5/2024,5/5/2024,Eastern,Khobar,Business,Same-Day,LocalShip,Home,2.3,148,30.78,1315.4,Delivered,0,5,0,1,0.207972973,13.3826087
191,11/2/2024,11/4/2024,11/9/2024,11/11/2024,Northern,Tabuk,Retail,Standard,LocalShip,Fashion,0.7,317,31.69,423.89,Delayed,2,3,7,0,0.099968454,45.27142857
192,5/21/2024,5/23/2024,5/24/2024,5/24/2024,Southern,Najran,Business,Express,PrimeRoute,Electronics,8.08,100,33.48,3501.37,Delivered,0,4,1,1,0.3348,4.143564356
193,5/24/2024,5/25/2024,5/29/2024,5/31/2024,Northern,Hail,Retail,Standard,AramexPlus,Electronics,11.74,803,71.45,4418.39,Delayed,2,3,6,0,0.088978829,6.086030664
194,8/16/2024,8/16/2024,8/19/2024,8/21/2024,Eastern,Jubail,Retail,Express,LocalShip,Fashion,9.3,343,44.97,247.18,Delayed,2,4,5,0,0.131107872,4.835483871
195,10/9/2024,10/11/2024,10/11/2024,10/14/2024,Southern,Jizan,Business,Same-Day,AramexPlus,Grocery,14.16,464,85.49,21.04,Delayed,3,1,3,0,0.18424569,6.037429379
196,4/6/2024,4/8/2024,4/13/2024,4/15/2024,Southern,Jizan,Retail,Standard,LocalShip,Grocery,3.23,704,57.34,60.91,Delayed,2,3,7,0,0.081448864,17.75232198
197,7/29/2024,7/30/2024,8/3/2024,8/4/2024,Western,Madinah,Retail,Standard,LocalShip,Fashion,6.26,349,32.46,478.17,Delayed,1,4,5,0,0.093008596,5.185303514
198,7/16/2024,7/16/2024,7/18/2024,7/18/2024,Central,Buraydah,VIP,Express,LocalShip,Home,5.09,172,29.47,444.5,Delivered,0,4,2,1,0.171337209,5.78978389
199,9/14/2024,9/16/2024,9/20/2024,9/20/2024,Western,Makkah,Retail,Standard,FastGo,Fashion,11.49,321,35.24,420.08,Delivered,0,4,4,1,0.109781931,3.067014795
200,2/21/2024,2/21/2024,2/27/2024,2/28/2024,Southern,Jizan,Business,Standard,FastGo,Home,11.16,498,52.59,1408.21,Delayed,1,4,7,0,0.10560241,4.712365591
201,7/28/2024,7/28/2024,8/3/2024,8/3/2024,Southern,Jizan,Retail,Standard,FastGo,Fashion,4.03,472,44.19,289.52,Delivered,0,4,6,1,0.093622881,10.96526055
202,6/22/2024,6/23/2024,6/27/2024,6/28/2024,Western,Jeddah,Retail,Standard,LocalShip,Grocery,5.26,21,15.26,52.61,Delayed,1,4,5,0,0.726666667,2.901140684
203,6/17/2024,6/17/2024,6/20/2024,6/22/2024,Southern,Najran,Retail,Express,LocalShip,Electronics,9.62,682,80.8,4629.89,Delayed,2,4,5,0,0.118475073,8.399168399
204,10/4/2024,10/5/2024,10/8/2024,10/9/2024,Southern,Jizan,Retail,Standard,AramexPlus,Home,7.78,271,35.73,942.26,Delayed,1,3,4,0,0.131845018,4.592544987
205,4/26/2024,4/26/2024,4/28/2024,4/28/2024,Central,Riyadh,Business,Express,PrimeRoute,Grocery,2.51,28,17.43,171.18,Delivered,0,4,2,1,0.6225,6.944223108
206,8/15/2024,8/16/2024,8/16/2024,8/16/2024,Central,Buraydah,Retail,Same-Day,FastGo,Electronics,8.92,312,52.38,2406.82,Delivered,0,5,0,1,0.167884615,5.872197309
207,1/24/2024,1/25/2024,1/26/2024,1/26/2024,Western,Madinah,Retail,Express,AramexPlus,Electronics,2.43,458,45.3,4411.67,Delivered,0,4,1,1,0.098908297,18.64197531
208,7/10/2024,7/11/2024,7/17/2024,7/19/2024,Eastern,Dammam,Retail,Standard,AramexPlus,Grocery,7.48,312,31.58,61.75,Delayed,2,3,8,0,0.101217949,4.221925134
209,7/29/2024,7/30/2024,8/2/2024,8/5/2024,Northern,Tabuk,Retail,Standard,PrimeRoute,Medical,7.37,869,71.22,719.8,Delayed,3,1,6,0,0.081956272,9.663500678
210,3/30/2024,4/1/2024,4/6/2024,4/8/2024,Southern,Najran,Business,Standard,PrimeRoute,Fashion,1.7,379,36.37,310.27,Delayed,2,4,7,0,0.095963061,21.39411765
211,10/25/2024,10/25/2024,10/28/2024,10/28/2024,Central,Buraydah,Retail,Standard,PrimeRoute,Home,4.22,183,22.53,580.98,Delivered,0,4,3,1,0.123114754,5.338862559
212,8/23/2024,8/24/2024,8/25/2024,8/27/2024,Western,Jeddah,Retail,Express,LocalShip,Grocery,6.71,447,49.03,137.16,Delayed,2,4,3,0,0.109686801,7.307004471
213,5/27/2024,5/29/2024,6/2/2024,6/2/2024,Eastern,Jubail,Retail,Standard,FastGo,Home,4.85,345,31.13,880.9,Delivered,0,5,4,1,0.090231884,6.418556701
214,6/25/2024,6/26/2024,6/28/2024,6/29/2024,Southern,Abha,Retail,Express,FastGo,Home,23.43,647,95.31,338.67,Delayed,1,3,3,0,0.147310665,4.067861716
215,8/21/2024,8/23/2024,8/29/2024,8/31/2024,Southern,Jizan,Retail,Standard,LocalShip,Grocery,8.15,111,26.48,186.89,Delayed,2,3,8,0,0.238558559,3.249079755
216,2/24/2024,2/25/2024,2/28/2024,3/1/2024,Eastern,Dammam,Retail,Standard,LocalShip,Home,21.72,487,51.73,829.34,Delayed,2,4,5,0,0.106221766,2.381675875
217,5/31/2024,6/2/2024,6/3/2024,6/3/2024,Western,Makkah,Retail,Express,AramexPlus,Medical,2.33,291,34.34,150.62,Delivered,0,4,1,1,0.118006873,14.73819742
218,1/5/2024,1/6/2024,1/9/2024,1/10/2024,Eastern,Dammam,Retail,Standard,LocalShip,Grocery,3.25,360,30.6,168.55,Delayed,1,3,4,0,0.085,9.415384615
219,9/11/2024,9/12/2024,9/17/2024,9/19/2024,Southern,Najran,VIP,Standard,FastGo,Medical,20.95,361,53.77,1291.99,Delayed,2,4,7,0,0.148947368,2.566587112
220,11/21/2024,11/22/2024,11/26/2024,11/26/2024,Eastern,Dammam,VIP,Standard,AramexPlus,Fashion,8.25,101,21.65,440.63,Delivered,0,5,4,1,0.214356436,2.624242424
221,11/17/2024,11/18/2024,11/19/2024,11/19/2024,Western,Madinah,Business,Express,AramexPlus,Fashion,2.5,418,42.77,150.63,Delivered,0,5,1,1,0.102320574,17.108
222,1/18/2024,1/19/2024,1/19/2024,1/21/2024,Central,Riyadh,Retail,Same-Day,AramexPlus,Home,10.41,469,66.84,781.89,Delayed,2,3,2,0,0.142515991,6.42074928
223,5/31/2024,5/31/2024,6/3/2024,6/4/2024,Southern,Jizan,Business,Express,PrimeRoute,Electronics,2.18,582,63.72,806.78,Delayed,1,4,4,0,0.109484536,29.2293578
224,4/12/2024,4/12/2024,4/18/2024,4/19/2024,Eastern,Jubail,Retail,Standard,LocalShip,Fashion,19.78,31,27.37,277.76,Delayed,1,3,7,0,0.882903226,1.38372093
225,9/13/2024,9/14/2024,9/20/2024,9/21/2024,Western,Madinah,Retail,Standard,AramexPlus,Medical,7.43,368,34.34,641.05,Delayed,1,3,7,0,0.093315217,4.621803499
226,5/31/2024,5/31/2024,6/4/2024,6/6/2024,Eastern,Dammam,Retail,Standard,AramexPlus,Home,13.04,401,40.48,1477.15,Delayed,2,3,6,0,0.100947631,3.104294479
227,3/13/2024,3/13/2024,3/19/2024,3/21/2024,Eastern,Dammam,Retail,Standard,LocalShip,Electronics,2.54,209,22.48,3281.23,Delayed,2,4,8,0,0.107559809,8.850393701
228,7/6/2024,7/6/2024,7/9/2024,7/11/2024,Western,Madinah,Retail,Express,LocalShip,Medical,7.67,399,46.91,696.52,Delayed,2,4,5,0,0.117568922,6.116036506
229,10/1/2024,10/2/2024,10/8/2024,10/8/2024,Central,Buraydah,Business,Standard,FastGo,Grocery,6.04,26,16.13,152.05,Delivered,0,4,6,1,0.620384615,2.670529801
230,10/26/2024,10/27/2024,10/29/2024,10/29/2024,Central,Buraydah,Retail,Express,AramexPlus,Grocery,9.59,238,38.44,156.85,Delivered,0,4,2,1,0.161512605,4.008342023
231,8/29/2024,8/29/2024,9/1/2024,9/2/2024,Northern,Hail,Retail,Standard,FastGo,Fashion,23.33,312,53.12,79.08,Delayed,1,4,4,0,0.17025641,2.2768967
232,11/21/2024,11/21/2024,11/27/2024,11/27/2024,Central,Buraydah,Retail,Standard,PrimeRoute,Electronics,10.21,414,38.87,1171.57,Delivered,0,4,6,1,0.093888889,3.80705191
233,3/12/2024,3/13/2024,3/19/2024,3/22/2024,Northern,Hail,Business,Standard,LocalShip,Electronics,5.04,326,36.4,4032.57,Delayed,3,2,9,0,0.111656442,7.222222222
234,2/29/2024,2/29/2024,3/1/2024,3/1/2024,Central,Riyadh,VIP,Express,AramexPlus,Home,5.53,444,47.61,491.11,Delivered,0,4,1,1,0.10722973,8.609403255
235,8/20/2024,8/20/2024,8/21/2024,8/21/2024,Central,Riyadh,Retail,Same-Day,PrimeRoute,Home,4.94,222,40.08,991.34,Delivered,0,5,1,1,0.180540541,8.113360324
236,3/20/2024,3/20/2024,3/23/2024,3/23/2024,Eastern,Jubail,Retail,Express,LocalShip,Medical,6.39,88,25.37,166.96,Delivered,0,4,3,1,0.288295455,3.970266041
237,7/27/2024,7/27/2024,7/30/2024,8/1/2024,Northern,Tabuk,Business,Standard,LocalShip,Medical,0.64,534,44.65,1132.51,Delayed,2,4,5,0,0.083614232,69.765625
238,8/15/2024,8/17/2024,8/23/2024,8/27/2024,Eastern,Dammam,Retail,Standard,AramexPlus,Fashion,26.11,418,51.79,297.33,Returned,4,1,10,0,0.123899522,1.983531214
239,12/17/2024,12/18/2024,12/20/2024,12/24/2024,Northern,Tabuk,Retail,Express,AramexPlus,Electronics,11.63,722,86.43,3310.99,Delayed,4,2,6,0,0.119709141,7.431642304
240,7/22/2024,7/22/2024,7/28/2024,7/29/2024,Eastern,Jubail,Retail,Standard,AramexPlus,Electronics,1.3,401,31.09,2652.15,Delayed,1,4,7,0,0.077531172,23.91538462
241,2/16/2024,2/18/2024,2/20/2024,2/20/2024,Eastern,Dammam,Retail,Express,FastGo,Home,11.08,393,50.07,1236.48,Delivered,0,5,2,1,0.12740458,4.518953069
242,6/19/2024,6/21/2024,6/22/2024,6/22/2024,Western,Madinah,Retail,Express,FastGo,Electronics,1.59,443,43.45,2444.35,Delivered,0,5,1,1,0.098081264,27.32704403
243,10/10/2024,10/11/2024,10/17/2024,10/18/2024,Western,Jeddah,Retail,Standard,PrimeRoute,Electronics,24.17,433,50.99,557.22,Delayed,1,4,7,0,0.117759815,2.10964005
244,6/17/2024,6/18/2024,6/18/2024,6/18/2024,Western,Madinah,Retail,Same-Day,PrimeRoute,Fashion,28.54,58,57.17,336.23,Delivered,0,5,0,1,0.985689655,2.003153469
245,3/15/2024,3/16/2024,3/22/2024,3/22/2024,Western,Madinah,VIP,Standard,FastGo,Grocery,8.05,257,29.29,77.61,Delivered,0,4,6,1,0.113968872,3.638509317
246,2/26/2024,2/26/2024,2/27/2024,2/29/2024,Western,Madinah,Retail,Express,AramexPlus,Fashion,8.38,485,53.24,484.31,Delayed,2,3,3,0,0.109773196,6.353221957
247,5/1/2024,5/1/2024,5/5/2024,5/5/2024,Central,Riyadh,Retail,Standard,FastGo,Grocery,9.05,190,26.74,73.56,Delivered,0,4,4,1,0.140736842,2.954696133
248,5/15/2024,5/17/2024,5/23/2024,5/25/2024,Southern,Jizan,Retail,Standard,FastGo,Fashion,19.81,466,58.98,301.12,Delayed,2,4,8,0,0.126566524,2.9772842
249,2/28/2024,3/1/2024,3/2/2024,3/4/2024,Central,Riyadh,Business,Express,LocalShip,Medical,5.12,407,44.78,385.65,Delayed,2,4,3,0,0.11002457,8.74609375
250,9/19/2024,9/21/2024,9/26/2024,9/27/2024,Central,Buraydah,Business,Standard,LocalShip,Grocery,4.82,430,35.36,114.35,Delayed,1,4,6,0,0.082232558,7.336099585
251,4/23/2024,4/23/2024,4/25/2024,4/27/2024,Southern,Abha,Business,Express,LocalShip,Medical,9.22,113,35.92,1158.77,Delayed,2,3,4,0,0.317876106,3.895878525
252,11/25/2024,11/27/2024,11/28/2024,12/3/2024,Southern,Abha,Retail,Express,AramexPlus,Home,5.66,797,84.83,930.26,Delayed,5,2,6,0,0.106436637,14.98763251
253,8/6/2024,8/8/2024,8/11/2024,8/12/2024,Central,Riyadh,Retail,Standard,LocalShip,Home,4.59,221,24.72,230.19,Delayed,1,3,4,0,0.111855204,5.385620915
254,2/11/2024,2/12/2024,2/17/2024,2/19/2024,Central,Buraydah,Retail,Standard,LocalShip,Electronics,3.09,235,24.22,737.62,Delayed,2,4,7,0,0.10306383,7.838187702
255,3/5/2024,3/7/2024,3/12/2024,3/14/2024,Eastern,Jubail,Retail,Standard,PrimeRoute,Electronics,20.97,207,37.13,763.48,Delayed,2,3,7,0,0.179371981,1.770624702
256,11/1/2024,11/2/2024,11/5/2024,11/7/2024,Eastern,Jubail,Business,Standard,AramexPlus,Home,21.37,434,48.8,271.33,Delayed,2,4,5,0,0.112442396,2.283575105
257,11/5/2024,11/7/2024,11/8/2024,11/10/2024,Southern,Jizan,Retail,Express,LocalShip,Medical,25.8,862,115.03,519.22,Delayed,2,4,3,0,0.133445476,4.458527132
258,4/20/2024,4/22/2024,4/27/2024,4/28/2024,Northern,Tabuk,Retail,Standard,FastGo,Medical,10.16,498,51.63,900.62,Delayed,1,3,6,0,0.103674699,5.081692913
259,6/22/2024,6/22/2024,6/26/2024,6/26/2024,Northern,Hail,Retail,Standard,PrimeRoute,Home,8.55,149,29.15,1264.38,Delivered,0,5,4,1,0.195637584,3.409356725
260,6/9/2024,6/9/2024,6/14/2024,6/17/2024,Northern,Hail,Retail,Standard,LocalShip,Electronics,10.31,856,73.26,2196.11,Delayed,3,1,8,0,0.085584112,7.105722599
261,3/19/2024,3/19/2024,3/23/2024,3/28/2024,Northern,Hail,Retail,Standard,AramexPlus,Grocery,2.04,803,62.14,109.36,Returned,5,1,9,0,0.077384807,30.46078431
262,2/17/2024,2/18/2024,2/21/2024,2/21/2024,Northern,Tabuk,Business,Standard,FastGo,Electronics,2.01,281,30.79,3881.19,Delivered,0,4,3,1,0.109572954,15.31840796
263,10/11/2024,10/12/2024,10/14/2024,10/15/2024,Northern,Tabuk,VIP,Express,AramexPlus,Fashion,3.67,513,60.19,404.21,Delayed,1,4,3,0,0.117329435,16.40054496
264,6/30/2024,7/2/2024,7/3/2024,7/3/2024,Central,Buraydah,Retail,Same-Day,FastGo,Home,1.25,236,36.48,1294.33,Delivered,0,4,1,1,0.154576271,29.184
265,6/8/2024,6/10/2024,6/13/2024,6/17/2024,Northern,Tabuk,Retail,Standard,AramexPlus,Medical,5.23,632,54.94,130.55,Returned,4,1,7,0,0.08693038,10.50478011
266,12/2/2024,12/4/2024,12/7/2024,12/7/2024,Eastern,Dammam,VIP,Express,PrimeRoute,Fashion,5.32,424,46.09,330.99,Delivered,0,5,3,1,0.10870283,8.663533835
267,10/11/2024,10/11/2024,10/16/2024,10/17/2024,Northern,Tabuk,VIP,Standard,FastGo,Grocery,7,698,60.6,194.96,Delayed,1,3,6,0,0.086819484,8.657142857
268,4/25/2024,4/25/2024,4/26/2024,4/26/2024,Eastern,Dammam,Retail,Express,AramexPlus,Medical,5.31,197,31.33,1290.86,Delivered,0,4,1,1,0.159035533,5.900188324
269,4/2/2024,4/2/2024,4/5/2024,4/6/2024,Northern,Tabuk,Retail,Standard,AramexPlus,Electronics,6.74,453,45.65,2969.77,Delayed,1,4,4,0,0.100772627,6.772997033
270,6/28/2024,6/29/2024,6/30/2024,7/2/2024,Eastern,Jubail,Retail,Express,AramexPlus,Grocery,11.38,349,47.52,140.42,Delayed,2,3,3,0,0.136160458,4.175746924
271,12/2/2024,12/2/2024,12/7/2024,12/7/2024,Central,Riyadh,Retail,Standard,PrimeRoute,Medical,9.55,105,22.89,1228.97,Delivered,0,5,5,1,0.218,2.396858639
272,2/16/2024,2/18/2024,2/21/2024,2/21/2024,Northern,Tabuk,Retail,Standard,PrimeRoute,Electronics,2.39,131,22.15,3912.91,Delivered,0,4,3,1,0.169083969,9.267782427
273,8/20/2024,8/20/2024,8/23/2024,8/25/2024,Southern,Abha,Retail,Express,LocalShip,Home,3.44,825,84.24,884.26,Delayed,2,3,5,0,0.102109091,24.48837209
274,6/15/2024,6/16/2024,6/17/2024,6/17/2024,Eastern,Dammam,Retail,Express,AramexPlus,Grocery,10.96,267,41.75,90.33,Delivered,0,4,1,1,0.156367041,3.809306569
275,3/20/2024,3/22/2024,3/23/2024,3/23/2024,Southern,Najran,Retail,Express,FastGo,Electronics,9.42,478,64.64,1380.24,Delivered,0,4,1,1,0.135230126,6.861995754
276,5/19/2024,5/19/2024,5/25/2024,5/25/2024,Western,Madinah,Retail,Standard,FastGo,Electronics,7.89,104,21.51,4617.91,Delivered,0,4,6,1,0.206826923,2.726235741
277,8/14/2024,8/15/2024,8/21/2024,8/25/2024,Northern,Hail,Retail,Standard,LocalShip,Medical,10.36,485,51.05,1476.93,Delayed,4,1,10,0,0.105257732,4.927606178
278,2/28/2024,2/28/2024,3/5/2024,3/8/2024,Northern,Hail,Retail,Standard,PrimeRoute,Medical,5.56,787,64.56,216.85,Delayed,3,2,9,0,0.082033037,11.61151079
279,12/13/2024,12/14/2024,12/17/2024,12/17/2024,Eastern,Khobar,Business,Express,FastGo,Grocery,20.74,35,36.84,140.23,Delivered,0,4,3,1,1.052571429,1.776277724
280,4/22/2024,4/23/2024,4/25/2024,4/27/2024,Southern,Jizan,Retail,Express,AramexPlus,Electronics,1.99,834,83.14,918.64,Delayed,2,3,4,0,0.099688249,41.77889447
281,6/3/2024,6/4/2024,6/8/2024,6/10/2024,Northern,Tabuk,Business,Standard,FastGo,Fashion,18.06,744,73.98,463.19,Delayed,2,4,6,0,0.099435484,4.096345515
282,6/16/2024,6/16/2024,6/21/2024,6/23/2024,Western,Jeddah,Business,Standard,AramexPlus,Grocery,20.27,469,49.67,108.96,Delayed,2,4,7,0,0.105906183,2.450419339
283,3/30/2024,3/31/2024,4/1/2024,4/2/2024,Central,Riyadh,Retail,Express,LocalShip,Home,13.81,175,38.74,298.76,Delayed,1,3,2,0,0.221371429,2.805213613
284,10/13/2024,10/14/2024,10/19/2024,10/19/2024,Western,Makkah,Retail,Standard,PrimeRoute,Medical,7.14,460,38.71,1278.03,Delivered,0,4,5,1,0.084152174,5.421568627
285,8/11/2024,8/13/2024,8/16/2024,8/17/2024,Eastern,Dammam,VIP,Standard,LocalShip,Electronics,1.72,231,22.93,517.18,Delayed,1,4,4,0,0.099264069,13.33139535
