shipment_id,order_date,dispatch_date,promised_delivery_date,delivery_date,region,city,customer_type,shipment_type,carrier,product_category,weight_kg,distance_km,shipping_cost,order_value,delivery_status,delay_days,customer_rating,delivery_time_days,on_time_flag,cost_per_km,cost_per_kg,distance_bucket,delay_category
127,6/8/2024,6/9/2024,6/14/2024,6/14/2024,Western,Madinah,Retail,Standard,FastGo,Fashion,7.44,212,26.55,80.71,Delivered,0,5,5,1,0.125235849,3.568548387,100-300 km,On Time
128,12/12/2024,12/12/2024,12/15/2024,12/15/2024,Central,Riyadh,Retail,Express,AramexPlus,Medical,11.42,314,45.29,1029.14,Delivered,0,4,3,1,0.144235669,3.965849387,300-600 km,On Time
129,10/30/2024,10/30/2024,10/31/2024,11/2/2024,Northern,Hail,Business,Same-Day,PrimeRoute,Electronics,2.36,647,84.94,4308.84,Delayed,2,3,3,0,0.131282844,35.99152542,600+ km,1-2 Days Late
130,3/2/2024,3/2/2024,3/3/2024,3/3/2024,Western,Jeddah,Retail,Same-Day,AramexPlus,Medical,1.36,469,55.26,677.91,Delivered,0,4,1,1,0.11782516,40.63235294,300-600 km,On Time
131,8/7/2024,8/7/2024,8/10/2024,8/10/2024,Southern,Abha,Retail,Express,AramexPlus,Medical,0.53,230,34.2,481.0,Delivered,0,4,3,1,0.148695652,64.52830189,100-300 km,On Time
132,8/3/2024,8/5/2024,8/10/2024,8/11/2024,Eastern,Dammam,Retail,Standard,AramexPlus,Electronics,11.43,324,35.34,1333.1,Delayed,1,3,6,0,0.109074074,3.091863517,300-600 km,1-2 Days Late
133,11/21/2024,11/23/2024,11/26/2024,11/28/2024,Northern,Tabuk,Business,Standard,LocalShip,Grocery,8.46,180,30.92,64.94,Delayed,2,4,5,0,0.171777778,3.654846336,100-300 km,1-2 Days Late
134,9/24/2024,9/25/2024,9/28/2024,10/2/2024,Northern,Tabuk,Retail,Standard,LocalShip,Fashion,8.61,637,58.49,305.58,Delayed,4,2,7,0,0.091821036,6.793263647,600+ km,3+ Days Late
135,8/11/2024,8/11/2024,8/11/2024,8/11/2024,Eastern,Jubail,Retail,Same-Day,LocalShip,Home,1.83,156,30.82,1421.97,Delivered,0,4,0,1,0.197564103,16.84153005,100-300 km,On Time
136,2/14/2024,2/16/2024,2/21/2024,2/24/2024,Southern,Jizan,Business,Standard,AramexPlus,Fashion,7.91,501,49.65,214.11,Delayed,3,1,8,0,0.099101796,6.276864728,300-600 km,3+ Days Late
137,10/18/2024,10/20/2024,10/23/2024,10/23/2024,Eastern,Khobar,Retail,Standard,PrimeRoute,Home,8.83,190,26.56,901.4,Delivered,0,5,3,1,0.139789474,3.00792752,100-300 km,On Time
138,1/15/2024,1/16/2024,1/17/2024,1/20/2024,Southern,Najran,Retail,Express,LocalShip,Grocery,10.69,496,67.63,61.93,Delayed,3,2,4,0,0.136350806,6.32647334,300-600 km,3+ Days Late
139,4/18/2024,4/19/2024,4/24/2024,4/29/2024,Northern,Hail,Business,Standard,PrimeRoute,Home,4.92,858,68.2,113.28,Delayed,5,1,10,0,0.079487179,13.86178862,600+ km,3+ Days Late
140,11/1/2024,11/2/2024,11/5/2024,11/6/2024,Eastern,Khobar,Retail,Standard,AramexPlus,Grocery,10.55,255,31.19,158.29,Delayed,1,3,4,0,0.122313725,2.956398104,100-300 km,1-2 Days Late
141,4/7/2024,4/7/2024,4/10/2024,4/10/2024,Eastern,Jubail,Retail,Standard,FastGo,Medical,5.87,497,39.55,502.13,Delivered,0,5,3,1,0.079577465,6.737649063,300-600 km,On Time
142,10/11/2024,10/11/2024,10/17/2024,10/18/2024,Central,Riyadh,Retail,Standard,LocalShip,Home,12.81,212,30.85,648.28,Delayed,1,3,7,0,0.145518868,2.408274785,100-300 km,1-2 Days Late
143,8/17/2024,8/17/2024,8/20/2024,8/21/2024,Western,Madinah,VIP,Standard,LocalShip,Home,11.8,446,41.74,941.12,Delayed,1,4,4,0,0.093587444,3.537288136,300-600 km,1-2 Days Late
144,7/26/2024,7/28/2024,7/29/2024,7/29/2024,Central,Riyadh,VIP,Same-Day,AramexPlus,Fashion,11.34,279,52.84,153.76,Delivered,0,4,1,1,0.189390681,4.659611993,100-300 km,On Time
145,10/10/2024,10/12/2024,10/14/2024,10/14/2024,Western,Makkah,Retail,Express,AramexPlus,Home,2.64,332,37.33,1256.69,Delivered,0,4,2,1,0.112439759,14.14015152,300-600 km,On Time
146,6/18/2024,6/20/2024,6/21/2024,6/23/2024,Southern,Jizan,Retail,Express,LocalShip,Medical,29.91,620,101.29,654.74,Delayed,2,3,3,0,0.163370968,3.386492812,600+ km,1-2 Days Late
147,6/5/2024,6/7/2024,6/10/2024,6/11/2024,Eastern,Jubail,Retail,Express,LocalShip,Grocery,6.68,288,38.67,124.42,Delayed,1,4,4,0,0.134270833,5.788922156,100-300 km,1-2 Days Late
148,6/10/2024,6/12/2024,6/17/2024,6/17/2024,Eastern,Dammam,Business,Standard,FastGo,Fashion,1.01,495,35.56,437.96,Delivered,0,5,5,1,0.071838384,35.20792079,300-600 km,On Time
149,9/4/2024,9/4/2024,9/7/2024,9/7/2024,Central,Riyadh,Retail,Express,PrimeRoute,Fashion,3.41,462,46.58,166.89,Delivered,0,5,3,1,0.100822511,13.65982405,300-600 km,On Time
150,4/9/2024,4/10/2024,4/11/2024,4/12/2024,Eastern,Jubail,Retail,Express,AramexPlus,Electronics,10.79,335,46.0,776.83,Delayed,1,3,2,0,0.137313433,4.263206673,300-600 km,1-2 Days Late
151,6/3/2024,6/5/2024,6/7/2024,6/7/2024,Eastern,Dammam,Retail,Express,AramexPlus,Fashion,8.3,342,43.86,439.02,Delivered,0,4,2,1,0.128245614,5.284337349,300-600 km,On Time
152,1/28/2024,1/28/2024,1/31/2024,1/31/2024,Central,Riyadh,Retail,Express,AramexPlus,Electronics,4.34,78,22.58,3638.62,Delivered,0,4,3,1,0.289487179,5.202764977,0-100 km,On Time
153,2/22/2024,2/23/2024,2/26/2024,2/27/2024,Southern,Jizan,Retail,Express,PrimeRoute,Home,27.69,232,68.25,1256.14,Delayed,1,3,4,0,0.294181034,2.464788732,100-300 km,1-2 Days Late
154,8/13/2024,8/14/2024,8/19/2024,8/20/2024,Central,Buraydah,Retail,Standard,LocalShip,Home,6.9,434,37.22,462.16,Delayed,1,3,6,0,0.085760369,5.394202899,300-600 km,1-2 Days Late
155,9/1/2024,9/3/2024,9/6/2024,9/6/2024,Eastern,Dammam,Retail,Standard,FastGo,Grocery,3.49,252,25.39,21.63,Delivered,0,5,3,1,0.100753968,7.275071633,100-300 km,On Time
156,2/7/2024,2/9/2024,2/11/2024,2/12/2024,Central,Riyadh,Retail,Express,LocalShip,Home,11.57,474,55.84,985.67,Delayed,1,4,3,0,0.117805907,4.826274849,300-600 km,1-2 Days Late
157,3/17/2024,3/18/2024,3/19/2024,3/20/2024,Southern,Najran,Retail,Same-Day,FastGo,Fashion,9.37,830,113.27,263.11,Delayed,1,4,2,0,0.13646988,12.08858058,600+ km,1-2 Days Late
158,3/1/2024,3/2/2024,3/6/2024,3/11/2024,Southern,Jizan,Retail,Standard,FastGo,Fashion,29.44,369,62.4,391.22,Delayed,5,2,9,0,0.169105691,2.119565217,300-600 km,3+ Days Late
159,7/13/2024,7/14/2024,7/19/2024,7/20/2024,Southern,Jizan,Retail,Standard,PrimeRoute,Medical,16.55,178,38.57,322.51,Delayed,1,4,6,0,0.216685393,2.330513595,100-300 km,1-2 Days Late
160,8/7/2024,8/9/2024,8/12/2024,8/14/2024,Northern,Hail,VIP,Standard,AramexPlus,Medical,9.64,588,56.53,409.08,Delayed,2,3,5,0,0.096139456,5.864107884,300-600 km,1-2 Days Late
161,2/20/2024,2/21/2024,2/26/2024,2/26/2024,Eastern,Jubail,Retail,Standard,FastGo,Medical,29.34,46,35.77,705.27,Delivered,0,5,5,1,0.777608696,1.219154738,0-100 km,On Time
162,12/4/2024,12/6/2024,12/7/2024,12/7/2024,Western,Madinah,Retail,Same-Day,PrimeRoute,Grocery,5.59,281,45.64,93.68,Delivered,0,4,1,1,0.162419929,8.164579606,100-300 km,On Time
163,10/9/2024,10/9/2024,10/12/2024,10/12/2024,Central,Riyadh,Retail,Express,PrimeRoute,Fashion,24.87,339,60.9,438.96,Delivered,0,5,3,1,0.179646018,2.448733414,300-600 km,On Time
164,8/18/2024,8/19/2024,8/22/2024,8/22/2024,Central,Riyadh,VIP,Standard,FastGo,Home,2.27,164,20.02,1282.7,Delivered,0,4,3,1,0.122073171,8.81938326,100-300 km,On Time
165,4/28/2024,4/28/2024,4/30/2024,5/1/2024,Southern,Jizan,Retail,Express,AramexPlus,Electronics,0.51,657,67.48,3232.88,Delayed,1,3,3,0,0.102709285,132.3137255,600+ km,1-2 Days Late
166,2/6/2024,2/6/2024,2/12/2024,2/14/2024,Eastern,Jubail,Retail,Standard,AramexPlus,Home,4.25,338,30.3,706.55,Delayed,2,4,8,0,0.08964497,7.129411765,300-600 km,1-2 Days Late
167,2/28/2024,2/28/2024,2/29/2024,2/29/2024,Western,Makkah,Retail,Same-Day,PrimeRoute,Home,6.02,497,63.47,1110.64,Delivered,0,4,1,1,0.127706237,10.54318937,300-600 km,On Time
168,3/13/2024,3/14/2024,3/15/2024,3/16/2024,Southern,Abha,Business,Express,PrimeRoute,Grocery,9.12,491,65.28,38.5,Delayed,1,3,2,0,0.132953157,7.157894737,300-600 km,1-2 Days Late
169,10/31/2024,11/1/2024,11/5/2024,11/5/2024,Central,Riyadh,Retail,Standard,PrimeRoute,Grocery,6.94,111,21.1,189.42,Delivered,0,5,4,1,0.19009009,3.040345821,100-300 km,On Time
170,8/27/2024,8/27/2024,8/30/2024,9/2/2024,Southern,Jizan,Retail,Standard,LocalShip,Electronics,5.06,688,58.14,3053.93,Delayed,3,2,6,0,0.084505814,11.49011858,600+ km,3+ Days Late
171,9/13/2024,9/14/2024,9/16/2024,9/17/2024,Eastern,Jubail,Business,Express,LocalShip,Grocery,11.44,394,50.51,181.32,Delayed,1,3,3,0,0.12819797,4.41520979,300-600 km,1-2 Days Late
172,11/2/2024,11/4/2024,11/10/2024,11/13/2024,Southern,Jizan,Retail,Standard,LocalShip,Electronics,10.52,652,61.22,4107.78,Delayed,3,2,9,0,0.093895706,5.819391635,600+ km,3+ Days Late
173,5/8/2024,5/10/2024,5/15/2024,5/15/2024,Central,Buraydah,Business,Standard,AramexPlus,Medical,7.37,103,21.05,733.25,Delivered,0,5,5,1,0.204368932,2.856173677,100-300 km,On Time
174,10/27/2024,10/28/2024,10/30/2024,10/30/2024,Central,Riyadh,Retail,Express,PrimeRoute,Medical,7.32,478,51.68,323.36,Delivered,0,5,2,1,0.108117155,7.06010929,300-600 km,On Time
175,8/28/2024,8/30/2024,9/1/2024,9/1/2024,Central,Buraydah,Retail,Express,FastGo,Fashion,10.53,375,48.33,346.42,Delivered,0,4,2,1,0.12888,4.58974359,300-600 km,On Time
176,4/2/2024,4/3/2024,4/8/2024,4/12/2024,Southern,Najran,Retail,Standard,LocalShip,Grocery,6.74,761,64.13,92.59,Delayed,4,2,9,0,0.084270696,9.514836795,600+ km,3+ Days Late
177,8/28/2024,8/30/2024,9/2/2024,9/5/2024,Southern,Jizan,Retail,Standard,LocalShip,Electronics,11.55,431,48.95,4308.1,Delayed,3,1,6,0,0.113573086,4.238095238,300-600 km,3+ Days Late
178,12/9/2024,12/10/2024,12/12/2024,12/12/2024,Eastern,Khobar,Business,Express,AramexPlus,Grocery,7.26,196,33.29,150.55,Delivered,0,5,2,1,0.169846939,4.585399449,100-300 km,On Time
179,12/21/2024,12/22/2024,12/28/2024,12/30/2024,Central,Riyadh,Business,Standard,AramexPlus,Home,11.91,281,33.58,602.81,Delayed,2,4,8,0,0.119501779,2.819479429,100-300 km,1-2 Days Late
180,1/19/2024,1/19/2024,1/24/2024,1/29/2024,Northern,Hail,Retail,Standard,LocalShip,Medical,8.73,836,70.54,432.56,Delayed,5,2,10,0,0.08437799,8.080183276,600+ km,3+ Days Late
181,6/14/2024,6/14/2024,6/15/2024,6/19/2024,Northern,Tabuk,Retail,Same-Day,AramexPlus,Grocery,10.51,652,97.94,84.66,Delayed,4,1,5,0,0.150214724,9.318744053,600+ km,3+ Days Late
182,8/24/2024,8/26/2024,8/29/2024,8/29/2024,Central,Buraydah,Retail,Standard,FastGo,Medical,8.05,47,18.79,923.78,Delivered,0,4,3,1,0.399787234,2.334161491,0-100 km,On Time
183,7/4/2024,7/6/2024,7/11/2024,7/13/2024,Northern,Tabuk,Retail,Standard,PrimeRoute,Medical,1.35,386,36.46,827.68,Delayed,2,4,7,0,0.094455959,27.00740741,300-600 km,1-2 Days Late
184,4/14/2024,4/14/2024,4/17/2024,4/19/2024,Southern,Jizan,Business,Standard,LocalShip,Electronics,11.41,375,45.45,2116.63,Delayed,2,4,5,0,0.1212,3.98334794,300-600 km,1-2 Days Late
185,8/12/2024,8/14/2024,8/17/2024,8/17/2024,Eastern,Jubail,Retail,Standard,PrimeRoute,Grocery,10.21,223,29.32,100.35,Delivered,0,5,3,1,0.131479821,2.871694417,100-300 km,On Time
186,5/2/2024,5/4/2024,5/5/2024,5/5/2024,Northern,Tabuk,Retail,Express,FastGo,Medical,6.61,433,57.62,172.38,Delivered,0,5,1,1,0.133071594,8.71709531,300-600 km,On Time
187,7/27/2024,7/27/2024,7/28/2024,7/28/2024,Western,Makkah,Retail,Express,FastGo,Medical,6.33,78,24.65,1063.49,Delivered,0,5,1,1,0.316025641,3.894154818,0-100 km,On Time
188,3/1/2024,3/3/2024,3/8/2024,3/8/2024,Central,Riyadh,Retail,Standard,FastGo,Home,23.5,145,36.05,912.16,Delivered,0,4,5,1,0.24862069,1.534042553,100-300 km,On Time
189,12/27/2024,12/29/2024,1/4/2025,1/4/2025,Western,Makkah,Retail,Standard,AramexPlus,Medical,0.84,313,26.32,300.96,Delivered,0,4,6,1,0.084089457,31.33333333,300-600 km,On Time
190,5/4/2024,5/5/2024,5/5/2024,5/5/2024,Eastern,Khobar,Business,Same-Day,LocalShip,Home,2.3,148,30.78,1315.4,Delivered,0,5,0,1,0.207972973,13.3826087,100-300 km,On Time
191,11/2/2024,11/4/2024,11/9/2024,11/11/2024,Northern,Tabuk,Retail,Standard,LocalShip,Fashion,0.7,317,31.69,423.89,Delayed,2,3,7,0,0.099968454,45.27142857,300-600 km,1-2 Days Late
192,5/21/2024,5/23/2024,5/24/2024,5/24/2024,Southern,Najran,Business,Express,PrimeRoute,Electronics,8.08,100,33.48,3501.37,Delivered,0,4,1,1,0.3348,4.143564356,0-100 km,On Time
193,5/24/2024,5/25/2024,5/29/2024,5/31/2024,Northern,Hail,Retail,Standard,AramexPlus,Electronics,11.74,803,71.45,4418.39,Delayed,2,3,6,0,0.088978829,6.086030664,600+ km,1-2 Days Late
194,8/16/2024,8/16/2024,8/19/2024,8/21/2024,Eastern,Jubail,Retail,Express,LocalShip,Fashion,9.3,343,44.97,247.18,Delayed,2,4,5,0,0.131107872,4.835483871,300-600 km,1-2 Days Late
195,10/9/2024,10/11/2024,10/11/2024,10/14/2024,Southern,Jizan,Business,Same-Day,AramexPlus,Grocery,14.16,464,85.49,21.04,Delayed,3,1,3,0,0.18424569,6.037429379,300-600 km,3+ Days Late
196,4/6/2024,4/8/2024,4/13/2024,4/15/2024,Southern,Jizan,Retail,Standard,LocalShip,Grocery,3.23,704,57.34,60.91,Delayed,2,3,7,0,0.081448864,17.75232198,600+ km,1-2 Days Late
197,7/29/2024,7/30/2024,8/3/2024,8/4/2024,Western,Madinah,Retail,Standard,LocalShip,Fashion,6.26,349,32.46,478.17,Delayed,1,4,5,0,0.093008596,5.185303514,300-600 km,1-2 Days Late
198,7/16/2024,7/16/2024,7/18/2024,7/18/2024,Central,Buraydah,VIP,Express,LocalShip,Home,5.09,172,29.47,444.5,Delivered,0,4,2,1,0.171337209,5.78978389,100-300 km,On Time
199,9/14/2024,9/16/2024,9/20/2024,9/20/2024,Western,Makkah,Retail,Standard,FastGo,Fashion,11.49,321,35.24,420.08,Delivered,0,4,4,1,0.109781931,3.067014795,300-600 km,On Time
200,2/21/2024,2/21/2024,2/27/2024,2/28/2024,Southern,Jizan,Business,Standard,FastGo,Home,11.16,498,52.59,1408.21,Delayed,1,4,7,0,0.10560241,4.712365591,300-600 km,1-2 Days Late
201,7/28/2024,7/28/2024,8/3/2024,8/3/2024,Southern,Jizan,Retail,Standard,FastGo,Fashion,4.03,472,44.19,289.52,Delivered,0,4,6,1,0.093622881,10.96526055,300-600 km,On Time
202,6/22/2024,6/23/2024,6/27/2024,6/28/2024,Western,Jeddah,Retail,Standard,LocalShip,Grocery,5.26,21,15.26,52.61,Delayed,1,4,5,0,0.726666667,2.901140684,0-100 km,1-2 Days Late
203,6/17/2024,6/17/2024,6/20/2024,6/22/2024,Southern,Najran,Retail,Express,LocalShip,Electronics,9.62,682,80.8,4629.89,Delayed,2,4,5,0,0.118475073,8.399168399,600+ km,1-2 Days Late
204,10/4/2024,10/5/2024,10/8/2024,10/9/2024,Southern,Jizan,Retail,Standard,AramexPlus,Home,7.78,271,35.73,942.26,Delayed,1,3,4,0,0.131845018,4.592544987,100-300 km,1-2 Days Late
205,4/26/2024,4/26/2024,4/28/2024,4/28/2024,Central,Riyadh,Business,Express,PrimeRoute,Grocery,2.51,28,17.43,171.18,Delivered,0,4,2,1,0.6225,6.944223108,0-100 km,On Time
206,8/15/2024,8/16/2024,8/16/2024,8/16/2024,Central,Buraydah,Retail,Same-Day,FastGo,Electronics,8.92,312,52.38,2406.82,Delivered,0,5,0,1,0.167884615,5.872197309,300-600 km,On Time
207,1/24/2024,1/25/2024,1/26/2024,1/26/2024,Western,Madinah,Retail,Express,AramexPlus,Electronics,2.43,458,45.3,4411.67,Delivered,0,4,1,1,0.098908297,18.64197531,300-600 km,On Time
208,7/10/2024,7/11/2024,7/17/2024,7/19/2024,Eastern,Dammam,Retail,Standard,AramexPlus,Grocery,7.48,312,31.58,61.75,Delayed,2,3,8,0,0.101217949,4.221925134,300-600 km,1-2 Days Late
209,7/29/2024,7/30/2024,8/2/2024,8/5/2024,Northern,Tabuk,Retail,Standard,PrimeRoute,Medical,7.37,869,71.22,719.8,Delayed,3,1,6,0,0.081956272,9.663500678,600+ km,3+ Days Late
210,3/30/2024,4/1/2024,4/6/2024,4/8/2024,Southern,Najran,Business,Standard,PrimeRoute,Fashion,1.7,379,36.37,310.27,Delayed,2,4,7,0,0.095963061,21.39411765,300-600 km,1-2 Days Late
211,10/25/2024,10/25/2024,10/28/2024,10/28/2024,Central,Buraydah,Retail,Standard,PrimeRoute,Home,4.22,183,22.53,580.98,Delivered,0,4,3,1,0.123114754,5.338862559,100-300 km,On Time
212,8/23/2024,8/24/2024,8/25/2024,8/27/2024,Western,Jeddah,Retail,Express,LocalShip,Grocery,6.71,447,49.03,137.16,Delayed,2,4,3,0,0.109686801,7.307004471,300-600 km,1-2 Days Late
213,5/27/2024,5/29/2024,6/2/2024,6/2/2024,Eastern,Jubail,Retail,Standard,FastGo,Home,4.85,345,31.13,880.9,Delivered,0,5,4,1,0.090231884,6.418556701,300-600 km,On Time
214,6/25/2024,6/26/2024,6/28/2024,6/29/2024,Southern,Abha,Retail,Express,FastGo,Home,23.43,647,95.31,338.67,Delayed,1,3,3,0,0.147310665,4.067861716,600+ km,1-2 Days Late
215,8/21/2024,8/23/2024,8/29/2024,8/31/2024,Southern,Jizan,Retail,Standard,LocalShip,Grocery,8.15,111,26.48,186.89,Delayed,2,3,8,0,0.238558559,3.249079755,100-300 km,1-2 Days Late
216,2/24/2024,2/25/2024,2/28/2024,3/1/2024,Eastern,Dammam,Retail,Standard,LocalShip,Home,21.72,487,51.73,829.34,Delayed,2,4,5,0,0.106221766,2.381675875,300-600 km,1-2 Days Late
217,5/31/2024,6/2/2024,6/3/2024,6/3/2024,Western,Makkah,Retail,Express,AramexPlus,Medical,2.33,291,34.34,150.62,Delivered,0,4,1,1,0.118006873,14.73819742,100-300 km,On Time
218,1/5/2024,1/6/2024,1/9/2024,1/10/2024,Eastern,Dammam,Retail,Standard,LocalShip,Grocery,3.25,360,30.6,168.55,Delayed,1,3,4,0,0.085,9.415384615,300-600 km,1-2 Days Late
219,9/11/2024,9/12/2024,9/17/2024,9/19/2024,Southern,Najran,VIP,Standard,FastGo,Medical,20.95,361,53.77,1291.99,Delayed,2,4,7,0,0.148947368,2.566587112,300-600 km,1-2 Days Late
220,11/21/2024,11/22/2024,11/26/2024,11/26/2024,Eastern,Dammam,VIP,Standard,AramexPlus,Fashion,8.25,101,21.65,440.63,Delivered,0,5,4,1,0.214356436,2.624242424,100-300 km,On Time
221,11/17/2024,11/18/2024,11/19/2024,11/19/2024,Western,Madinah,Business,Express,AramexPlus,Fashion,2.5,418,42.77,150.63,Delivered,0,5,1,1,0.102320574,17.108,300-600 km,On Time
222,1/18/2024,1/19/2024,1/19/2024,1/21/2024,Central,Riyadh,Retail,Same-Day,AramexPlus,Home,10.41,469,66.84,781.89,Delayed,2,3,2,0,0.142515991,6.42074928,300-600 km,1-2 Days Late
223,5/31/2024,5/31/2024,6/3/2024,6/4/2024,Southern,Jizan,Business,Express,PrimeRoute,Electronics,2.18,582,63.72,806.78,Delayed,1,4,4,0,0.109484536,29.2293578,300-600 km,1-2 Days Late
224,4/12/2024,4/12/2024,4/18/2024,4/19/2024,Eastern,Jubail,Retail,Standard,LocalShip,Fashion,19.78,31,27.37,277.76,Delayed,1,3,7,0,0.882903226,1.38372093,0-100 km,1-2 Days Late
225,9/13/2024,9/14/2024,9/20/2024,9/21/2024,Western,Madinah,Retail,Standard,AramexPlus,Medical,7.43,368,34.34,641.05,Delayed,1,3,7,0,0.093315217,4.621803499,300-600 km,1-2 Days Late
226,5/31/2024,5/31/2024,6/4/2024,6/6/2024,Eastern,Dammam,Retail,Standard,AramexPlus,Home,13.04,401,40.48,1477.15,Delayed,2,3,6,0,0.100947631,3.104294479,300-600 km,1-2 Days Late
227,3/13/2024,3/13/2024,3/19/2024,3/21/2024,Eastern,Dammam,Retail,Standard,LocalShip,Electronics,2.54,209,22.48,3281.23,Delayed,2,4,8,0,0.107559809,8.850393701,100-300 km,1-2 Days Late
228,7/6/2024,7/6/2024,7/9/2024,7/11/2024,Western,Madinah,Retail,Express,LocalShip,Medical,7.67,399,46.91,696.52,Delayed,2,4,5,0,0.117568922,6.116036506,300-600 km,1-2 Days Late
229,10/1/2024,10/2/2024,10/8/2024,10/8/2024,Central,Buraydah,Business,Standard,FastGo,Grocery,6.04,26,16.13,152.05,Delivered,0,4,6,1,0.620384615,2.670529801,0-100 km,On Time
230,10/26/2024,10/27/2024,10/29/2024,10/29/2024,Central,Buraydah,Retail,Express,AramexPlus,Grocery,9.59,238,38.44,156.85,Delivered,0,4,2,1,0.161512605,4.008342023,100-300 km,On Time
231,8/29/2024,8/29/2024,9/1/2024,9/2/2024,Northern,Hail,Retail,Standard,FastGo,Fashion,23.33,312,53.12,79.08,Delayed,1,4,4,0,0.17025641,2.2768967,300-600 km,1-2 Days Late
232,11/21/2024,11/21/2024,11/27/2024,11/27/2024,Central,Buraydah,Retail,Standard,PrimeRoute,Electronics,10.21,414,38.87,1171.57,Delivered,0,4,6,1,0.093888889,3.80705191,300-600 km,On Time
233,3/12/2024,3/13/2024,3/19/2024,3/22/2024,Northern,Hail,Business,Standard,LocalShip,Electronics,5.04,326,36.4,4032.57,Delayed,3,2,9,0,0.111656442,7.222222222,300-600 km,3+ Days Late
234,2/29/2024,2/29/2024,3/1/2024,3/1/2024,Central,Riyadh,VIP,Express,AramexPlus,Home,5.53,444,47.61,491.11,Delivered,0,4,1,1,0.10722973,8.609403255,300-600 km,On Time
235,8/20/2024,8/20/2024,8/21/2024,8/21/2024,Central,Riyadh,Retail,Same-Day,PrimeRoute,Home,4.94,222,40.08,991.34,Delivered,0,5,1,1,0.180540541,8.113360324,100-300 km,On Time
236,3/20/2024,3/20/2024,3/23/2024,3/23/2024,Eastern,Jubail,Retail,Express,LocalShip,Medical,6.39,88,25.37,166.96,Delivered,0,4,3,1,0.288295455,3.970266041,0-100 km,On Time
237,7/27/2024,7/27/2024,7/30/2024,8/1/2024,Northern,Tabuk,Business,Standard,LocalShip,Medical,0.64,534,44.65,1132.51,Delayed,2,4,5,0,0.083614232,69.765625,300-600 km,1-2 Days Late
238,8/15/2024,8/17/2024,8/23/2024,8/27/2024,Eastern,Dammam,Retail,Standard,AramexPlus,Fashion,26.11,418,51.79,297.33,Returned,4,1,10,0,0.123899522,1.983531214,300-600 km,3+ Days Late
239,12/17/2024,12/18/2024,12/20/2024,12/24/2024,Northern,Tabuk,Retail,Express,AramexPlus,Electronics,11.63,722,86.43,3310.99,Delayed,4,2,6,0,0.119709141,7.431642304,600+ km,3+ Days Late
240,7/22/2024,7/22/2024,7/28/2024,7/29/2024,Eastern,Jubail,Retail,Standard,AramexPlus,Electronics,1.3,401,31.09,2652.15,Delayed,1,4,7,0,0.077531172,23.91538462,300-600 km,1-2 Days Late
241,2/16/2024,2/18/2024,2/20/2024,2/20/2024,Eastern,Dammam,Retail,Express,FastGo,Home,11.08,393,50.07,1236.48,Delivered,0,5,2,1,0.12740458,4.518953069,300-600 km,On Time
242,6/19/2024,6/21/2024,6/22/2024,6/22/2024,Western,Madinah,Retail,Express,FastGo,Electronics,1.59,443,43.45,2444.35,Delivered,0,5,1,1,0.098081264,27.32704403,300-600 km,On Time
243,10/10/2024,10/11/2024,10/17/2024,10/18/2024,Western,Jeddah,Retail,Standard,PrimeRoute,Electronics,24.17,433,50.99,557.22,Delayed,1,4,7,0,0.117759815,2.10964005,300-600 km,1-2 Days Late
244,6/17/2024,6/18/2024,6/18/2024,6/18/2024,Western,Madinah,Retail,Same-Day,PrimeRoute,Fashion,28.54,58,57.17,336.23,Delivered,0,5,0,1,0.985689655,2.003153469,0-100 km,On Time
245,3/15/2024,3/16/2024,3/22/2024,3/22/2024,Western,Madinah,VIP,Standard,FastGo,Grocery,8.05,257,29.29,77.61,Delivered,0,4,6,1,0.113968872,3.638509317,100-300 km,On Time
246,2/26/2024,2/26/2024,2/27/2024,2/29/2024,Western,Madinah,Retail,Express,AramexPlus,Fashion,8.38,485,53.24,484.31,Delayed,2,3,3,0,0.109773196,6.353221957,300-600 km,1-2 Days Late
247,5/1/2024,5/1/2024,5/5/2024,5/5/2024,Central,Riyadh,Retail,Standard,FastGo,Grocery,9.05,190,26.74,73.56,Delivered,0,4,4,1,0.140736842,2.954696133,100-300 km,On Time
248,5/15/2024,5/17/2024,5/23/2024,5/25/2024,Southern,Jizan,Retail,Standard,FastGo,Fashion,19.81,466,58.98,301.12,Delayed,2,4,8,0,0.126566524,2.9772842,300-600 km,1-2 Days Late
249,2/28/2024,3/1/2024,3/2/2024,3/4/2024,Central,Riyadh,Business,Express,LocalShip,Medical,5.12,407,44.78,385.65,Delayed,2,4,3,0,0.11002457,8.74609375,300-600 km,1-2 Days Late
250,9/19/2024,9/21/2024,9/26/2024,9/27/2024,Central,Buraydah,Business,Standard,LocalShip,Grocery,4.82,430,35.36,114.35,Delayed,1,4,6,0,0.082232558,7.336099585,300-600 km,1-2 Days Late
251,4/23/2024,4/23/2024,4/25/2024,4/27/2024,Southern,Abha,Business,Express,LocalShip,Medical,9.22,113,35.92,1158.77,Delayed,2,3,4,0,0.317876106,3.895878525,100-300 km,1-2 Days Late
252,11/25/2024,11/27/2024,11/28/2024,12/3/2024,Southern,Abha,Retail,Express,AramexPlus,Home,5.66,797,84.83,930.26,Delayed,5,2,6,0,0.106436637,14.98763251,600+ km,3+ Days Late
